text_id,text,label,metadata__party,metadata__year,metadata__split
60,"What is more fundamental is stability of ideas, stability of policies and stability of programs .",no pledge,INC,1999,trn
663,They will have requisite autonomy to become the best in the world .,no pledge,BJP,2004,trn
579,"Programme for Women Healthcare with emphasis on rural, SC, ST and OBC in a mission mode .",pledge,BJP,2014,trn
108,We will implement the constitutional provision of making primary education free and compulsory upto 5th standard .,no pledge,BJP,1999,trn
350,Frame a model law for cooperative societies for nationwide implementation .,pledge,BJP,2009,trn
684,Congress promises to pass a law to preserve the freedom of the Internet and to prevent arbitrary and frequent shutdowns of the Internet .,pledge,INC,2019,trn
316,We will start a three - year Diploma Course in Public Health .,pledge,INC,2014,trn
712,"The Congress will launch a National Movement for Regenerating Village Natural Wealth (Hamare Gaon, Haman Sampada) .",pledge,INC,1999,trn
590,A Monitoring Committee for Elimination of Regional Disparities will be set up to focus on developmental imbalances between and within States .,pledge,BJP,2004,trn
170,An annual growth rate of less than 4 - 4 . 5% in agriculture and 10% in industry is simply unacceptable .,pledge,INC,2004,trn
854,"We will expand child healthcare services (pre - natal, post - natal and pediatric) and geriatric services in all public hospitals .",no pledge,INC,2019,trn
3,"It was thrust upon the country by a motley combination that put political negativism, narrow personal interests and greed for power far above the national good .",no pledge,BJP,1999,trn
445,Special social security schemes for women working in the unorganised and informal sectors will be launched .,pledge,INC,1999,trn
673,We will work with State Governments to ensure that their police forces reflect the diversity of the population of the State and gives greater representation to under - represented sections .,no pledge,INC,2019,trn
640,"Create Cluster based storage systems (e . g . Rice cluster, Wheat Cluster, Veg - Fruit cluster, Spices cluster) .",pledge,BJP,2014,trn
279,"The India of tomorrow will have 125 crore such dreams, and will be built on the same .",no pledge,BJP,2014,trn
377,"As a reflection of this priority, the Gram Nyayalaya Act, a key promise of our 2004 Manifesto, was passed by Parliament last year .",no pledge,INC,2009,trn
344,"As always, the Congress will work for balanced regional development .",no pledge,INC,2004,trn
0,The 2019 general elections will be held during Mahatma Gandhi’s 150th birth anniversary year .,no pledge,INC,2019,trn
213,Technology access and upgradation are key elements in the MSME sector .,no pledge,BJP,2019,trn
830,We will establish a National Centre of Research and Excellence for Special Education to ensure that quality education is imparted to children with special needs and children with disabilities .,pledge,INC,2019,trn
24,The National Agenda for Governance of the National Democratic Alliance constitutes the basis of our joint commitment for a stable Government to take India into the new millennium .,no pledge,BJP,1999,trn
316,An effective rehabilitation package for the project - affected persons shall be finalized and implemented .,no pledge,BJP,2004,trn
80,"This is more than 7 times the 51,511 km of rural roads ten years ago .",no pledge,INC,2014,trn
74,"Today, the number of mobile subscribers has crossed 95 crore .",no pledge,INC,2014,trn
292,New laws have also been passed to prohibit child labour and child marriage .,no pledge,INC,2009,trn
949,"Crimes against children, especially sexual violence, are crimes against humanity .",no pledge,INC,2019,trn
776,"The capacity of these states to invest more in the social sectors, particularly education and health, in a sustained manner has to be enhanced .",no pledge,INC,1999,trn
275,"We have constructed over 9 crore toilets under our flagship programme, Swachh Bharat Mission .",pledge,BJP,2019,trn
749,Remote states like those in the Northeast and Jammu and Kashmir will be connected with the rest of India through world class highways and rail lines .,pledge,BJP,2014,trn
354,Congress promises to enact the Direct Taxes Code in the first year of our government .,pledge,INC,2019,trn
170,Congress will support State Governments to build new towns and cities as well as satellite towns .,no pledge,INC,2019,trn
721,BJP recognizes the fact that the labour is the key to the revival of the economy and so are the laws governing them .,no pledge,BJP,2014,trn
553,India is growing very rapidly and transport is a foundational pillar of that growth .,no pledge,INC,2014,trn
870,"Its response to intelligence about Pakistani intrusions was tardy, callous and complacent .",no pledge,INC,1999,trn
217,"First, the real income of workers and farmers has not kept pace with the rising cost of food, thus reducing their purchasing power .",no pledge,BJP,2009,trn
92,"Hindus, Jains, Buddhists, Sikhs and Christians escaping persecution from India’s neighbouring countries will be given citizenship in India .",no pledge,BJP,2019,trn
280,Foreign Direct Investment (FDI) plays a crucial part in development .,no pledge,INC,2019,trn
582,Incentives will rise for those girls who get admission into recognised colleges for higher education .,no pledge,BJP,2009,trn
442,"We will set - up new 'Entrepreneurial Northeast’ scheme to provide financial support to the micro, small and medium industries and for employment generation in the Northeastern state .",no pledge,BJP,2019,trn
75,Secularism is an article of faith for every Congress worker .,no pledge,INC,1999,trn
272,Landless families will be endowed with some land through the proper implementation of land ceiling and land redistribution legislation .,no pledge,INC,2004,trn
37,"It is, in essence, a clash between two competing visions of Indian nationalism, between two competing visions of what India should be .",no pledge,INC,2009,trn
438,BJP recognizes the importance of sports in society and for all age groups .,no pledge,BJP,2014,trn
136,"We will pursue friendly relations with the European Union, West Asian countries and South - East Asian nations .",no pledge,BJP,2009,trn
395,"The cost of complying with regulation, and the time that SSI entrepreneurs have to spend in dealing with government authorities will be reduced to the barest minimum .",no pledge,BJP,2004,trn
85,"The total volume of lending was just Rs . 4,000 crore .",no pledge,INC,2014,trn
789,Launch the 'Pradhan Mantri Gram Sinchayee Yojana' with a motto of 'har khet ko paani' .,pledge,BJP,2014,trn
338,We will create an essential devices list and a separate pricing policy for medical devices to ensure their accessibility and affordability to masses .,pledge,BJP,2019,trn
659,"Similar national computerisation projects will be launched in areas of maximum impact like land records, tax administration, banks and public utilities .",pledge,INC,1999,trn
201,The entire rural credit system based on cooperatives will be restored to health .,pledge,INC,2004,trn
268,Critical projects will be re - designed to attract non - budgetary and private investments .,no pledge,BJP,2004,trn
325,Promoting the products associated with the tribal culture by setting tribal haats in tourist towns and other centres .,pledge,BJP,2014,trn
728,We will pass a law to restore the original purpose and intent of the 200 - point roster system and implement it for the institution as a whole .,pledge,INC,2019,trn
314,"Thus, we are near completion of our promise in a record time .",pledge,BJP,2019,trn
316,The Indian National Congress pledges a targeted cluster - based approach to the growth of SMEs .,no pledge,INC,2009,trn
1002,A National Mission for beautifying and improving the infrastructure and amenities at pilgrimage centres of all faiths will be launched .,pledge,BJP,2014,trn
711,"2 . The Indian National Congress will enact a law to ensure that consensual sexual relations between adults of the same - sex, are not criminalised .",pledge,INC,2014,trn
172,a . We will enact the remaining anti corruption and accountability bills that were blocked by the opposition .,no pledge,INC,2014,trn
146,We will appoint a Special Envoy to pursue this agenda .,pledge,INC,2014,trn
692,"The Indian National Congress believes that police administration must become more progressive and sensitive to the needs of people, particularly the poor and the weaker sections of society .",no pledge,INC,2014,trn
261,Bring Coastal States together on a common platform to discuss issues of Marine Policing .,no pledge,BJP,2014,trn
976,It is a bitter truth that India’s environment has deteriorated .,no pledge,INC,2019,trn
821,"Scientific education and technology needs to be encouraged, promoted, practiced and leveraged with renewed vision and vigour .",no pledge,BJP,2014,trn
149,"In today’s unipolar world it is of paramount importance that India constantly maintains and strengthens the state of preparedness, morale and combat effectiveness of our Armed forces .",no pledge,BJP,1999,trn
282,"4 . Aadhar is a powerful tool for protecting the interests of migrant labour, as well as ensuring the smooth flow of remittances to their families .",no pledge,INC,2014,trn
428,It has been the relentless endeavour of the Indian National Congress to fulfill the expectations of our people .,no pledge,INC,2009,trn
101,This law was a historic victory for our brothers and sisters working in the agriculture sector .,no pledge,INC,2014,trn
211,"While the terms of trade will always be maintained in favour of agriculture, simultaneously steps will be taken to ensure that profitability in agriculture is also increased .",no pledge,INC,2004,trn
590,Dynamic intervention is needed to improve income levels where such jobs exist and to create fresh avenues of employment where they do not .,no pledge,BJP,2009,trn
281,"Over the past few years, there has been far too much tampering with the public distribution system (PDS) that provides the basis for extending food security to crores of lndians .",no pledge,INC,2004,trn
20,"We have, therefore, come together to defeat the BJP - led coalition and set our nation on the right course .",no pledge,INC,2019,trn
73,"Congress leaders Mahatma Gandhi, Smt . Indira Gandhi, Shri Rajiv Gandhi and Shri Beant Singh made the ultimate sacrifice for India .",no pledge,INC,2019,trn
681,The long - pending problems and demands of refugees from Pakistan - occupied Kashmir will be addressed .,no pledge,BJP,2009,trn
498,The Indian National Congress will actively support more efficient water use technologies including reuse and recycling of water .,no pledge,INC,2014,trn
42,"The Rs . 1,000 - crore Sampoorna Grameen Rozgar Yojana, started by our Government, is the biggest food for - work program since Independence .",no pledge,BJP,2004,trn
450,Congress believes that each of these threats deserves a separate and distinct response .,no pledge,INC,2019,trn
208,"A greater thrust on labour - intensive exports of textiles, handicrafts, gems and jwellery, leather, software, light engineering, and consumer goods manufacturing will also significantly boost employment .",no pledge,INC,1999,trn
319,The public sector has a crucial role to play in power generation even as the private sector takes on an increased role in power distribution .,no pledge,INC,2004,trn
667,Information kiosks will be opened all over the country like the public call telephone offices .,pledge,INC,1999,trn
80,"We will evolve a model of national development, which is driven by the states .",no pledge,BJP,2014,trn
604,We will implement the recommendations of the Fifteenth Finance Commission and will urge the States to implement the recommendations of their respective State Finance Commissions .,no pledge,INC,2019,trn
429,The Maulana Azad National Urdu University in Hyderabad will be given all support to emerge as a centre of excellence .,pledge,INC,1999,trn
188,A cluster approach to the development of small scale industry will be adopted .,no pledge,INC,2004,trn
113,"The Rs . 15,000 - crore fund announced for this purpose in the interim budget will be made operational .",pledge,BJP,2004,trn
282,"In pursuit of the principle of ‘Shelter for All’, 10 lakh dwelling units for the poor will be constructed every year .",pledge,BJP,2009,trn
344,But the provision of basic infrastructure in towns and cities has not kept pace with its requirements .,no pledge,INC,2009,trn
255,"The Congress will adopt all possible measures to promote and maintain communal peace and harmony, especially in sensitive areas .",no pledge,INC,2004,trn
570,It will actively support restructuring programmes being undertaken by various state governments .,no pledge,INC,1999,trn
732,There will be further devolution of powers by amending the Constitution .,pledge,BJP,2009,trn
686,"Congress promises to amend the Cinematograph Act, 1927 to restrict censorship of films to grounds of national security and obscenity .",pledge,INC,2019,trn
796,"In the past few years, a Lok Pal Bill has been under discussion in Parliament .",no pledge,INC,1999,trn
189,"Along with vastly expanded credit facilities for self - employment, the services industry will be given all support to fulfill its true employment potential .",pledge,INC,2004,trn
459,All post offices to be converted into IT - enabled Multi - Service Outlets .,pledge,BJP,2009,trn
126,"To support the right to homestead/ housing, we will ensure affordable and quality housing for all .",no pledge,INC,2014,trn
867,The NDA believes that an early and amicable resolution of the Ayodhya issue will strengthen national integration .,no pledge,BJP,2004,trn
405,"Every year on October 2nd, the Congress pledges to present to the people of India a Jan Dastavejh on the progress of implementation of the manifesto .",pledge,INC,2004,trn
354,"This is obviously costly, putting the neo middle class into a daily dilemma .",no pledge,BJP,2014,trn
929,The Action Plan remains the sheet anchor of its approach to global nuclear issues .,pledge,INC,1999,trn
337,"Set up an empowered committee to recommend welfare measures, including a pension scheme, for small traders .",pledge,BJP,2009,trn
503,Special pedagogy would be developed for differently - abled students .,no pledge,BJP,2014,trn
540,"We will initiate a ‘Van Bandhu Kalyan Yojana’ at the national level, to be overseen by a ‘Tribal Development Authority’ .",pledge,BJP,2009,trn
256,The speed of constructing rural roads has doubled and 90% of rural road connectivity has been achieved .,no pledge,BJP,2019,trn
372,"To be implemented in all the nearly two hundred plus handloom clusters in the country, it will have five growth objectives :",pledge,BJP,2004,trn
401,"This Commission and the National Commission for Scheduled Castes will be equipped with administrative, judicial and financial powers .",pledge,INC,1999,trn
133,"On this count also, the people of India must reject the BJP .",no pledge,INC,2004,trn
192,BJP aims to nurture a Digital India - making every household and every individual digitally empowered .,no pledge,BJP,2014,trn
685,We will ensure appropriate electoral reforms to make the political process more transparent and accountable .,no pledge,INC,2014,trn
355,New coal mining projects will be started in 2004 to enhance existing capacity by 50 million tonnes .,pledge,BJP,2004,trn
275,"Therefore, the Congress will consolidate and rationalise existing poverty alleviation programmes to reduce administrative costs and substantially enhance the funding of anti - poverty and rural development programmes .",pledge,INC,1999,trn
115,We will provide fiscal incentives to businesses that employ a certain percentage of women .,no pledge,INC,2019,trn
415,We will convert the National Clean Air Plan into a Mission and we will focus on 102 most polluted cities in the country .,pledge,BJP,2019,trn
61,"With this in mind, we will remove bottlenecks and missing links in all sectors, activities and services .",no pledge,BJP,2014,trn
34,"The BJP was intent on exploding the nuclear bomb, without adequate preparation or study of its consequences .",no pledge,INC,1999,trn
628,The reach of insurance will be considerably enhanced in the next five years .,no pledge,BJP,2004,trn
383,"Congress promises a comprehensive review of the concept, role and functions of Public Sector Banks (PSBs) in order to make PSBs robust and competitive with healthy balance sheets .",no pledge,INC,2019,trn
314,"The River - Linking Project will be launched before August 15, 2004 .",no pledge,BJP,2004,trn
123,The epicentre of the scams lay in cooperative banks based in the constituencies of the Prime Minister and the Deputy Prime Minister .,no pledge,INC,2004,trn
412,"BJP will : Provide financial support, exploring ideas like additional tax benefits and higher interest rates .",no pledge,BJP,2014,trn
735,To do this we will amongst others : Prioritize all our resources towards this goal .,no pledge,BJP,2014,trn
216,"This is a source of embarrassment and discontent among the youth, especially young women .",no pledge,BJP,2004,trn
251,The Congress believes in affirmative action for all religious and linguistic minorities .,no pledge,INC,2004,trn
711,"Tourism will be promoted ; tribal welfare and rights will receive full attention ; and, infrastructure and coastal area development will be given top priority .",no pledge,BJP,2009,trn
525,"Instead of pursuing identity politics which do not fetch benefits to Dalits, OBCs and other deprived sections of our society, the BJP will focus on tangible development and empowerment .",no pledge,BJP,2009,trn
141,These policies have never been reduced by rote to a mindless doctrine or empty dogma or simplistic mantra .,no pledge,INC,2004,trn
102,We will also ensure price stability by all appropriate means and necessary legislation .,no pledge,BJP,1999,trn
332,The Congress will make the National Security Council a professional and effective institution .,no pledge,INC,2004,trn
680,The growth of entrepreneurship in the country advances in technology and the pressing demands on public expenditure from more essential sectors like education and health make such a reorientation essential .,no pledge,INC,1999,trn
236,A separate fund for improvement of all the Inter - State Bus Terminals and District Bus Stations will also be set up .,pledge,BJP,2004,trn
401,"We promise to take hard measures to prevent fraud in the banking, securities and financial markets (including money collection schemes) and deliver swift and deterrent punishment to offenders .",no pledge,INC,2019,trn
5,"In 2004, NDA left the Government with a near double digit growth .",no pledge,BJP,2014,trn
751,Every village will be connected through all - weather roads .,pledge,BJP,2014,trn
518,The procedures for overseas investments by Indian firms for acquisitions will be further liberalised .,no pledge,INC,1999,trn
184,"When compared to base year of 2015 - 16, GST revenue for all states have increased by 50% in three years .",no pledge,BJP,2019,trn
263,"Hence, the 4 drivers of economic growth are important and the Congress wishes to state its position on each of these :",no pledge,INC,2019,trn
773,10 . Protecting Indians overseas from exploitation or threats will remain a paramount concern of the Indian National Congress .,no pledge,INC,2014,trn
516,"Northern States, and in other areas where SHGs are still weak and fewer in number, will be specially targeted .",pledge,BJP,2004,trn
214,The recommendations of the Commission shall be ordinarily binding on the government .,pledge,INC,2019,trn
156,"It also means that whatever is in the interest of India will be in the interest of all the elements that India is made up of, including its citizens .",no pledge,BJP,2014,trn
258,"A viable crop insurance scheme for farmers, particularly in vulnerable regions will be introduced .",pledge,INC,1999,trn
290,We want to become a world leader in e - mobility .,no pledge,BJP,2019,trn
265,The Prime Minister’s 15 - point programme was launched in June 2006 with physical and financial targets for minorities in all welfare programmes of the Central Government .,no pledge,INC,2009,trn
707,"For the first time in decades, pendency of cases has begun to come down even as new filings have been going up .",no pledge,INC,2014,trn
548,"Recommendations of the Second Labor Commission will be implemented with necessary modifications to further strengthen welfare, training, and employment creation provisions .",no pledge,BJP,2004,trn
715,"Support for programs like ‘Swavalamban’ and STEP (Support to Training and Employment Program for Women), which promote self - employment and entrepreneurship for needy women, will be greatly enhanced .",no pledge,BJP,2004,trn
108,"India, the land of multiple identities and of multiple diversities faces many challenges to her political unity .",no pledge,INC,1999,trn
848,Our science and technology policy will be framed and implemented so as to be in harmony with our worldview of the large human family .,no pledge,BJP,2014,trn
67,Do we choose prosperity for all or wealth for a few ?,no pledge,INC,2019,trn
768,We will withdraw immediately the widely resented Citizenship Amendment Bill introduced by the BJP Government against the wishes of the people of the NES .,pledge,INC,2019,trn
254,"Getting well paying, decent jobs or entrepreneurship opportunities as they enter working age, is their number one priority .",no pledge,INC,2014,trn
196,"This is particularly so in regions which are well endowed but have not realised their full potential on account of institutional, infrastructural and technological constraints .",no pledge,INC,1999,trn
178,"Cultivation of medicinal plants and aromatic plants, which have considerable export potential, will be further promoted .",no pledge,BJP,2004,trn
275,"The Indian National Congress will extend social security to the entire labour class, both organised and unorganised .",no pledge,INC,2014,trn
565,"Ensure disabled - friendly access to public utilities, public buildings, and transport .",no pledge,BJP,2009,trn
447,Schemes for distributing assets like house sites and land jointly or singly in the name of women will be introduced .,pledge,INC,1999,trn
747,One of the first achievements of the first Indian National Congress - led UPA government was the creation of the Department of Ex - Servicemen’s Welfare .,no pledge,INC,2014,trn
410,"The Congress is asking the people of India to vote for it on the strength of the Congress's contributions, its commitments, its concerns and its charter .",no pledge,INC,2004,trn
291,"Panchayat bodies that got Constitutional sanction a decade ago because of the vision and relentless zeal of Rajiv Gandhi, now need full devolution of funds, functions and functionaries .",no pledge,INC,2004,trn
700,45 Work towards increasing the number of childcare facilities threefold .,no pledge,BJP,2019,trn
274,"This multiplicity of schemes needlessly adds to overheads, fractionates and sometimes duplicates the effort, and significantly reduces the share of anti - poverty funds actually reaching the intended beneficiaries .",no pledge,INC,1999,trn
332,Tuition fees and maintenance allowance to every Schedule Cast and Schedule Tribe student admitted to any university will be guaranteed for a maximum period of six years .,pledge,INC,1999,trn
829,The Congress will improve the functioning of the Committee system in Parliament .,no pledge,INC,1999,trn
103,He has presided over shocking security lapses in the nation's capital and elsewhere .,no pledge,INC,2004,trn
152,b . We will scale up skill development and training to open up new opportunities for upward economic mobility for our people .,no pledge,INC,2014,trn
418,"Over 140 lakh Indians depend, directly or indirectly, on fishing as a source of livelihood .",no pledge,INC,2019,trn
135,Sensitive States of the northeast and Jammu and Kashmir have benefited enormously and are seeing development activities on a very large scale .,no pledge,INC,2009,trn
342,Launching a training programme for trade unions to play an effective and positive role .,pledge,BJP,2009,trn
16,"This positive development is pregnant with possibilities not only for India and Pakistan, but also for the future of South Asia .",no pledge,BJP,2004,trn
516,The agro - prooessing industry will be given a special boost through appropriate fiscal technological and investment policies .,no pledge,INC,1999,trn
691,The NDA years saw the Union Government actively pushing a development agenda for the north - eastern States .,no pledge,BJP,2009,trn
661,6 . We will work to establish a Rapidly Deployable Multi - Protocol Wireless Communication system ; interoperable across all the services engaged in disaster management .,pledge,INC,2014,trn
171,"Public investment in agriculture and infrastructure, which has increased appreciably over the past five years, will be stepped up further .",pledge,INC,2009,trn
998,Necessary legal framework will be created to protect and promote cow and its progeny .,pledge,BJP,2014,trn
191,"When the Congress was in power during 1991 - 96, an estimated 70 lakh jobs were generated annually .",no pledge,INC,1999,trn
654,They will be duly empowered to take whatever steps are necessary to achieve their goals .,no pledge,BJP,2009,trn
114,"As in other programmes, the emphasis will be on the benefit to the poor and the deprived .",no pledge,BJP,1999,trn
153,"We will facilitate farming of sea - weed, pearl as well as ornamental fish to ensure a better return to the fishermen .",no pledge,BJP,2019,trn
332,We cherish the depth and vibrancy that the diversity in Indian society adds to the nation .,no pledge,BJP,2014,trn
61,"Rajniti Se Lok Niti, Gram Sabha Se Lok Sabha remains its objective .",no pledge,INC,2004,trn
943,"BJP will : Study in detail India's nuclear doctrine, and revise and update it, to make it relevant to challenges of current times .",no pledge,BJP,2014,trn
107,We will make all efforts to achieve this goal by 2022 .,pledge,BJP,2019,trn
243,"Similarly, places of cultural importance will be developed while maintaining their unique heritage .",no pledge,BJP,2019,trn
842,set an institute of Big data and Analytics for studying the impact of big data across sectors for predictive science .,pledge,BJP,2014,trn
627,The Court of Appeal will sit in multiple Benches of 3 judges each in 6 locations .,pledge,INC,2019,trn
192,"We are committed to ensuring that India is full and equal partner in its global progress ; indeed, that India can be a software super power .",no pledge,BJP,1999,trn
695,Haphazard growth in the past has had deleterious social and ecological consequences .,no pledge,INC,1999,trn
107,India is one nation but comprises of diversity and plural culture .,no pledge,INC,1999,trn
322,"This will lay particular emphasis on the modernization of urban transport, water supply and sanitation and control of pollution .",pledge,INC,2004,trn
813,"The NDA Government will work for effective financial and administrative empowerment of Panchayati Raj Institutions and Urban Local Bodies in respect of three Fs : ‘Funds’, ‘Functions’, and ‘Functionaries’ .",pledge,BJP,2004,trn
253,Monetary policy is the province of the Reserve Bank of India .,no pledge,INC,2019,trn
743,2 . India has emerged as one of the world’s largest importers of defence equipment ; it is thus imperative to encourage indigenous manufacturing in every way .,no pledge,INC,2014,trn
931,"The Congress has always sought and will continue to seek closer political, economic, cultural, educational, scientific and technological ties with the United States .",no pledge,INC,1999,trn
913,It will launch a new initiative for the integrated development of the Himalayan river system .,pledge,INC,1999,trn
132,d . Our vision is building India as the world leader in manufacturing .,no pledge,INC,2014,trn
159,Production of ethanol and power through co - generation plants will be stepped up .,pledge,BJP,2004,trn
323,Municipal administration will be revived and made financially self - sustaining .,pledge,INC,2004,trn
293,The Congress will ensure that all funds for poverty alleviation and rural development programmes will be credited directly to panchayat bodies .,pledge,INC,2004,trn
149,"It constitutes of all the communities - ethnic, social and cultural groups and also our culture, which is defined by tolerance and co - existence .",no pledge,BJP,2014,trn
16,Do we choose prosperity for all or wealth for a few ?,no pledge,INC,2019,trn
190,We have to create a hundred lakh jobs a year and aim at every family having at least one of its members in regular employment .,pledge,INC,1999,trn
599,"With a focussed effort on promotion of Sanskrit, we will ensure that the teaching of Sanskrit is expanded and popularised at the school level .",no pledge,BJP,2019,trn
24,We believe in a simple universal truth : equity and opportunity for all .,no pledge,INC,2014,trn
658,"The vision is to transform governance and service delivery in areas such as health, education and agriculture, and unleash local innovation capacity .",no pledge,INC,2014,trn
396,Interest rates must be such so as to stimulate not just investments but also provide adequate returns to savers .,no pledge,INC,2004,trn
723,67 Ensure the completion of six Tribal Freedom Fighters Museums .,no pledge,BJP,2019,trn
375,"Upgrade existing urban centres, transitioning focus from basic infrastructure to public utility services like Waste and Water Management - for a clean and healthy city life .",no pledge,BJP,2014,trn
75,We will examine and take time - bound steps to link Ganga - Cauvery Rivers .,pledge,BJP,1999,trn
94,"A Digital Security Agency will be set up to deal with cyber warfare, cyber counter - terrorism, and cyber security of national digital assets .",pledge,BJP,2009,trn
263,It will provide raw diamonds to the cutting and polishing units and bank them for future trade .,no pledge,BJP,2009,trn
355,"It will usher in an era of simplicity, transparency, tax equity, easy compliance and impartial administration .",pledge,INC,2019,trn
307,"There are, however, major state - level variations which must be taken into account in formulating population policy .",no pledge,INC,1999,trn
129,a . We will ensure that India has a globally competitive business and investment friendly environment .,no pledge,INC,2014,trn
589,"6 . We will give a new thrust to new and renewable energy, including hydel, solar and nuclear energy .",no pledge,INC,2014,trn
48,"There is also the so - called Third Front, a grouping of opportunistic parties .",no pledge,INC,2009,trn
779,Convert all unmanned crossings into manned crossings in a phased manner .,pledge,BJP,2014,trn
379,The end of the Multi - Fibre Agreement and the quota regime in 2005 presents an opportunity to India’s textile industry .,no pledge,BJP,2004,trn
417,"The Congress will strictly implement the identification, release and rehabilitation programme for bonded labour .",no pledge,INC,1999,trn
465,"Our flagship and historic programme, the Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) has been a significant contributor in this ;",no pledge,INC,2014,trn
781,"On the one side is the Indian National Congress, which celebrates and rejoices in the multitude of diversities of India .",no pledge,INC,2014,trn
21,The much - publicised National Rural Employment Guarantee Programme has turned out to be as much a flop as all other schemes of the Government .,no pledge,BJP,2009,trn
476,We will set up more branches of the Bharatiya Mahila Bank and women only branches of other public sector banks .,pledge,INC,2014,trn
569,"Never before have the institutions that underpin a parliamentary democracy been so brazenly undermined, denigrated and captured as in the last 5 years .",no pledge,INC,2019,trn
162,"Grameen Vikas, to improve the income and welfare of kisans and khet mazdoors across the country ;",pledge,INC,2004,trn
436,set up neighbourhood Children's/ Youth Parliament across India that leads to vibrant student committees .,pledge,BJP,2014,trn
924,We will pay special attention to them and ensure that food grains are delivered to them through mobile fair price shops .,no pledge,INC,2019,trn
65,It was Rajiv Gandhi who declared Swami Vivekananda's birth anniversary on January 12th as National Youth Day .,no pledge,INC,2004,trn
237,"While consolidating on the announcements and progress made over the last year, we commit to implementing the following agenda within 100 days of forming the next government :",no pledge,INC,2014,trn
919,Congress will pass a Students Rights Bill to codify the rights and obligations of students in colleges and universities .,pledge,INC,2019,trn
31,"harness the opportunities provided by the upgradation of infrastructure and housing, for its job generating potential .",no pledge,BJP,2014,trn
949,"BJP believes that political stability, progress and peace in the region are essential for south Asia's growth and development .",no pledge,BJP,2014,trn
579,The University Grants Commission is redesigning college curriculum to enable students to have greater flexibility in the choice of subjects and pursue multiple job - oriented diploma courses simultaneously .,no pledge,BJP,2004,trn
183,we will generate 'Kartavya Bhavna' among public servants as lives and productivity of people is dependent on the quality and efficiency of public services .,no pledge,BJP,2014,trn
478,We have given due emphasis to on - line courses as a medium of delivering education in the last five years .,no pledge,BJP,2019,trn
493,"The BJP remains committed to 33 per cent political representation for women, and shall act on this after coming to power .",pledge,BJP,2009,trn
814,Give a thrust to renewable sources of energy as an important component of India's energy mix .,no pledge,BJP,2014,trn
428,BJP considers youth as the most productive asset of the nation who have played a key role in taking the country to a near double digit growth .,no pledge,BJP,2014,trn
159,We have also shown that our desire for peace and friendship should not be interpreted as weakness but as a firm resolve that aggression shall not be permitted to succeed .,no pledge,BJP,1999,trn
288,All airports in the country will be brought under the framework of public - private partnerships .,pledge,BJP,2004,trn
572,Categorisation of communities as ‘minorities’ perpetuates notions of imagined discrimination and victimhood ; it reinforces the perception of the ‘minority’ identity as separate from the national identity .,no pledge,BJP,2009,trn
312,Congress promises to devise a rehabilitation plan for MSMEs that were severely affected and help them revive and grow .,no pledge,INC,2019,trn
170,"An action plan for massive crop diversification, multicropping, and doubling per - acre yields of all crops will be prepared .",pledge,BJP,2004,trn
644,"They will be given flexibility, freedom of operation and financial autonomy .",no pledge,INC,1999,trn
80,The misuse of religion to incite popular passions to ignite mutual antagonisms is communalism .,no pledge,INC,2004,trn
296,"3 . The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive primary, secondary and tertiary care .",pledge,INC,2014,trn
88,"We would also assert more robustly India’s national interests, especially at the forthcoming review conference of the WTO, scheduled for November 1999 .",no pledge,BJP,1999,trn
288,The Indian National Congress will bring school curricula of various communal and sectarian organizations — regardless of their affiliation —under the regulatory purview of an empowered national body .,pledge,INC,2009,trn
386,A separate and dedicated Ministry of Minority Affairs was established under the Congress - led UPA - I government .,no pledge,INC,2014,trn
300,"In the event of loss of crops, farmers will be compensated under this scheme so that they do not suffer any loss of income .",no pledge,BJP,2009,trn
46,"Instinctively, the Indian National Congress unites, while the BJP divides .",no pledge,INC,2009,trn
859,"Congress promises to increase the number of doctors, including specialist doctors, significantly by establishing more medical colleges, increasing the capacity of medical colleges and providing scholarships and loans to medical students .",pledge,INC,2019,trn
218,"Special infrastructure facilities for substantially expanding international and domestic tourism, and thus realising the full employment potential of this sector, will be given high priority .",no pledge,INC,1999,trn
489,The Indian National Congress has instituted schemes like the Rashtriya Krishi Vikas Yojana .,no pledge,INC,2014,trn
219,"Third, with an additional 55 million people pushed below the poverty line over the last five years, there is widespread malnourishment .",no pledge,BJP,2009,trn
902,We promise to give a six - monthly report on the status of implementation of the commitments made in this Agenda .,pledge,BJP,2004,trn
564,3 . The Indian National Congress will ensure that all million - plus cities are covered by High Speed Rail .,pledge,INC,2014,trn
421,4 . We will establish an independent regulatory mechanism to oversee State and private institutions to ensure standardisation and quality of education .,pledge,INC,2014,trn
333,"SEB losses to be reduced to less than Rs . 5,000 crore by 2009 from the current figure of Rs . 24,000 crore .",pledge,BJP,2004,trn
634,"We will effectively pursue co - operation against global evils, such as terrorism and corruption through forums like UN, the G20, BRICS, SCO, Commonwealth, etc .",no pledge,BJP,2019,trn
810,"We will immediately repeal the Habitual Offenders Act, 1952 that has discriminated against and stigmatised Denotified and Semi - Nomadic Tribes and led to their harassment .",pledge,INC,2019,trn
249,Congress promises to reverse the BJP Government’s fiddling with the target of fiscal deficit .,pledge,INC,2019,trn
